Project ID,Outcome Payment Plan Id - (Value),Outcome Metric Id - (Value),Period - Start - (Value),Period - End - (Value),Payer Organisation ID - (Value),Recipient Organisation ID - (Value),Type - (Value),Payments - Currency - (Value),Payments - Amount - (Value),Payments - Amount USD - (Value),(In Sandboxes),Sources,Notes
INDIGO-POJ-0177,plan1,,2021-01,2021-03,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Planned,GBP,81342,,,,
INDIGO-POJ-0177,plan1,,2021-04,2021-06,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Planned,GBP,198591,,,,
INDIGO-POJ-0177,plan1,,2021-07,2021-09,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Planned,GBP,265301,,,,
INDIGO-POJ-0177,plan1,,2021-10,2021-12,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Planned,GBP,50150,,,,
INDIGO-POJ-0177,plan1,,2022-01,2022-03,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Planned,GBP,65397,,,,
INDIGO-POJ-0177,plan1,,2022-04,2022-06,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Planned,GBP,129010,,,,
INDIGO-POJ-0177,plan1,,2022-07,2022-09,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Planned,GBP,133182,,,,
INDIGO-POJ-0177,plan1,,2022-10,2022-12,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Planned,GBP,248740,,,,
INDIGO-POJ-0177,plan1,,2023-01,2023-03,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Planned,GBP,265301,,,,
INDIGO-POJ-0177,plan1,,2023-04,2023-06,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Planned,GBP,51840,,,,
INDIGO-POJ-0177,plan1,,2023-07,2023-09,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Planned,GBP,51840,,,,
INDIGO-POJ-0177,plan1,,2023-10,2023-12,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Planned,GBP,50713,,,,
INDIGO-POJ-0177,plan1,,2024-01,2024-03,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Planned,GBP,51840,,,,
INDIGO-POJ-0177,plan1,,2024-04,2024-06,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Planned,GBP,51840,,,,
INDIGO-POJ-0177,plan1,,2024-07,2024-09,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Planned,GBP,0,,,,
INDIGO-POJ-0177,plan1,,2024-10,2024-12,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Planned,GBP,0,,,,
INDIGO-POJ-0177,plan1,,2025-01,2025-03,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Planned,GBP,0,,,,
INDIGO-POJ-0177,,,2020-02,2020-12,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Actual,GBP,37323,,,,
INDIGO-POJ-0177,,,2021-01,2021-03,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Actual,GBP,81081,,,,
INDIGO-POJ-0177,,,2021-04,2021-06,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Actual,GBP,102960,,,,
INDIGO-POJ-0177,,,2021-07,2021-09,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Actual,GBP,454859,,,,
INDIGO-POJ-0177,,,2021-10,2021-12,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Actual,GBP,209269,,,,
INDIGO-POJ-0177,,,2022-01,2022-03,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Actual,GBP,331292,,,,
INDIGO-POJ-0177,,,2022-04,2022-06,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Actual,GBP,544049,,,,
INDIGO-POJ-0177,,,2022-07,2022-09,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Actual,GBP,724447,,,,
INDIGO-POJ-0177,,,2022-10,2022-12,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Actual,GBP,348034,,,,
INDIGO-POJ-0177,,,2023-01,2023-03,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Actual,GBP,318368,,,,
INDIGO-POJ-0177,,,2023-04,2023-06,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Actual,GBP,305023,,,,
INDIGO-POJ-0177,,,2023-07,2023-09,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Actual,GBP,264199,,,,
INDIGO-POJ-0177,,,2023-10,2023-12,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Actual,GBP,153644,,,,
INDIGO-POJ-0177,,,2023-04,2023-09,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Actual,GBP,316872,,,,
INDIGO-POJ-0177,,,2024-01,2024-03,"INDIGO-ORG-0171, INDIGO-ORG-1087, INDIGO-ORG-1088, INDIGO-ORG-0318",,Actual,GBP,620329,,,,
INDIGO-POJ-0178,plan1,,2019-04,2019-06,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,0,0,,,This is plan 3 originally
INDIGO-POJ-0178,plan1,,2019-07,2019-09,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,139078,,,,
INDIGO-POJ-0178,plan1,,2019-10,2019-12,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,102592,,,,
INDIGO-POJ-0178,plan1,,2020-01,2020-03,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,148200,,,,
INDIGO-POJ-0178,plan1,,2020-04,2020-06,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,176884,,,,
INDIGO-POJ-0178,plan1,,2020-07,2020-09,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,208920,,,,
INDIGO-POJ-0178,plan1,,2020-10,2020-12,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,187654,,,,
INDIGO-POJ-0178,plan1,,2021-01,2021-03,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,285571,,,,
INDIGO-POJ-0178,plan1,,2021-04,2021-06,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,342668,,,,
INDIGO-POJ-0178,plan1,,2021-07,2021-09,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,364813.05,,,,
INDIGO-POJ-0178,plan1,,2021-10,2021-12,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,415752,,,,
INDIGO-POJ-0178,plan1,,2022-01,2022-03,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,427126,,,,
INDIGO-POJ-0178,plan1,,2022-04,2022-06,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,429269.4000000009,,,,
INDIGO-POJ-0178,plan1,,2022-07,2022-09,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,451249.4000000007,,,,
INDIGO-POJ-0178,plan1,,2022-10,2022-12,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,487512.7580361112,,,,
INDIGO-POJ-0178,plan1,,2023-01,2023-03,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,501409.7923868055,,,,
INDIGO-POJ-0178,plan1,,2023-04,2023-06,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,505069.7058458327,,,,
INDIGO-POJ-0178,plan1,,2023-07,2023-09,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,508575.7793131,,,,
INDIGO-POJ-0178,plan1,,2023-10,2023-12,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,518921.8371934715,,,,
INDIGO-POJ-0178,plan1,,2024-01,2024-03,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,523582.6667554937,,,,
INDIGO-POJ-0178,plan1,,2024-04,2024-06,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,558329.9604636522,,,,
INDIGO-POJ-0178,plan1,,2024-07,2024-09,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,622145.4220476882,,,,
INDIGO-POJ-0178,plan1,,2024-10,2024-12,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,442054.0551697746,,,,
INDIGO-POJ-0178,plan1,,2025-01,2025-03,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,413318.8262715655,,,,
INDIGO-POJ-0178,plan1,,2025-04,2025-06,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,304341.0662078352,,,,
INDIGO-POJ-0178,plan1,,2025-07,2025-09,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,206124.861271266,,,,
INDIGO-POJ-0178,plan1,,2025-10,2025-12,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,102978.0679589583,,,,
INDIGO-POJ-0178,plan1,,2026-01,2026-03,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Planned,GBP,39715,,,,
INDIGO-POJ-0178,,,2019-02,2019-10,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,139078,,,,
INDIGO-POJ-0178,,,2019-11,2020-01,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,102592,,,,
INDIGO-POJ-0178,,,2020-02,2020-04,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,148200,,,,
INDIGO-POJ-0178,,,2020-05,2020-07,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,176884,,,,
INDIGO-POJ-0178,,,2020-08,2020-10,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,208920,,,,
INDIGO-POJ-0178,,,2020-11,2020-12,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,187654,,,,
INDIGO-POJ-0178,,,2021-01,2021-03,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,285571,,,,
INDIGO-POJ-0178,,,2021-04,2021-06,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,342668,,,,
INDIGO-POJ-0178,,,2021-07,2021-09,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,364813,,,,
INDIGO-POJ-0178,,,2021-10,2021-12,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,415752,,,,
INDIGO-POJ-0178,,,2022-01,2022-03,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,427126,,,,
INDIGO-POJ-0178,,,2022-04,2022-06,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,429269,,,,
INDIGO-POJ-0178,,,2022-07,2022-09,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,451249,,,,
INDIGO-POJ-0178,,,2022-10,2022-12,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,470812,,,,
INDIGO-POJ-0178,,,2023-01,2023-03,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,501419,,,,
INDIGO-POJ-0178,,,2023-04,2023-06,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,536697,,,,
INDIGO-POJ-0178,,,2023-07,2023-09,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,546645,,,,
INDIGO-POJ-0178,,,2023-10,2023-12,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,624457,,,,
INDIGO-POJ-0178,,,2024-01,2024-03,"INDIGO-ORG-0171, INDIGO-ORG-1089",,Actual,GBP,680637,,,,
INDIGO-POJ-0180,plan1,,2019-04,2019-06,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan1,,2019-07,2019-09,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan1,,2019-10,2019-12,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan1,,2020-01,2020-03,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan1,,2020-04,2020-06,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan1,,2020-07,2020-09,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan1,,2020-10,2020-12,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,305793.3808,,,,
INDIGO-POJ-0180,plan1,,2021-01,2021-03,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,182579.3704,,,,
INDIGO-POJ-0180,plan1,,2021-04,2021-06,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,49231.18400000001,,,,
INDIGO-POJ-0180,plan1,,2021-07,2021-09,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,36731.18400000001,,,,
INDIGO-POJ-0180,plan1,,2021-10,2021-12,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,36331.932,,,,
INDIGO-POJ-0180,plan1,,2022-01,2022-03,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,35932.68000000001,,,,
INDIGO-POJ-0180,plan1,,2022-04,2022-06,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,330024.5648,,,,
INDIGO-POJ-0180,plan1,,2022-07,2022-09,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,183377.8744,,,,
INDIGO-POJ-0180,plan1,,2022-10,2022-12,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,36331.932,,,,
INDIGO-POJ-0180,plan1,,2023-01,2023-03,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,35932.68000000001,,,,
INDIGO-POJ-0180,plan1,,2023-04,2023-06,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,36731.18400000001,,,,
INDIGO-POJ-0180,plan1,,2023-07,2023-09,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,36731.18400000001,,,,
INDIGO-POJ-0180,plan1,,2023-10,2023-12,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,36270.84960000031,,,,
INDIGO-POJ-0180,plan1,,2024-01,2024-03,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan1,,2024-04,2024-06,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan1,,2024-07,2024-09,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan1,,2024-10,2024-12,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan1,,2025-01,2025-03,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan1,,2025-04,2025-06,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan1,,2025-07,2025-09,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan1,,2025-10,2025-12,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan1,,2026-01,2026-03,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan2,,2019-04,2019-06,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan2,,2019-07,2019-09,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan2,,2019-10,2019-12,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan2,,2020-01,2020-03,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan2,,2020-04,2020-06,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan2,,2020-07,2020-09,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan2,,2020-10,2020-12,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan2,,2021-01,2021-03,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,364582,,,,
INDIGO-POJ-0180,plan2,,2021-04,2021-06,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,235272,,,,
INDIGO-POJ-0180,plan2,,2021-07,2021-09,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,65182,,,,
INDIGO-POJ-0180,plan2,,2021-10,2021-12,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,40969,,,,
INDIGO-POJ-0180,plan2,,2022-01,2022-03,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,66944,,,,
INDIGO-POJ-0180,plan2,,2022-04,2022-06,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,42280,,,,
INDIGO-POJ-0180,plan2,,2022-07,2022-09,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,339542,,,,
INDIGO-POJ-0180,plan2,,2022-10,2022-12,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,444213,,,,
INDIGO-POJ-0180,plan2,,2023-01,2023-03,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan2,,2023-04,2023-06,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan2,,2023-07,2023-09,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan2,,2023-10,2023-12,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan2,,2024-01,2024-03,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan2,,2024-04,2024-06,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan2,,2024-07,2024-09,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan2,,2024-10,2024-12,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,plan2,,2025-01,2025-03,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Planned,GBP,0,,,,
INDIGO-POJ-0180,,,2019-04,2020-12,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Actual,GBP,364582,,,,
INDIGO-POJ-0180,,,2021-01,2021-03,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Actual,GBP,235316,,,,
INDIGO-POJ-0180,,,2021-04,2021-06,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Actual,GBP,65687,,,,
INDIGO-POJ-0180,,,2021-07,2021-09,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Actual,GBP,41924,,,,
INDIGO-POJ-0180,,,2021-10,2021-12,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Actual,GBP,67941,,,,
INDIGO-POJ-0180,,,2022-01,2022-03,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Actual,GBP,42336,,,,
INDIGO-POJ-0180,,,2022-04,2022-06,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Actual,GBP,308211,,,,
INDIGO-POJ-0180,,,2022-07,2022-09,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Actual,GBP,182598,,,,
INDIGO-POJ-0180,,,2022-10,2022-12,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Actual,GBP,242392,,,,
INDIGO-POJ-0180,,,2023-01,2023-03,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Actual,GBP,41728,,,,
INDIGO-POJ-0180,,,2023-04,2023-06,"INDIGO-ORG-0171, INDIGO-ORG-1093",,Actual,GBP,6268,,,,
INDIGO-POJ-0181,plan1,,2019-04,2019-06,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,0,0,,,
INDIGO-POJ-0181,plan1,,2019-07,2019-09,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,0,0,,,
INDIGO-POJ-0181,plan1,,2019-10,2019-12,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,0,0,,,
INDIGO-POJ-0181,plan1,,2020-01,2020-03,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,19250,0,,,
INDIGO-POJ-0181,plan1,,2020-04,2020-06,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,55500,0,,,
INDIGO-POJ-0181,plan1,,2020-07,2020-09,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,58250,,,,
INDIGO-POJ-0181,plan1,,2020-10,2020-12,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,105500,0,,,
INDIGO-POJ-0181,plan1,,2021-01,2021-03,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,118250,,,,
INDIGO-POJ-0181,plan1,,2021-04,2021-06,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,105500,,,,
INDIGO-POJ-0181,plan1,,2021-07,2021-09,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,118250,,,,
INDIGO-POJ-0181,plan1,,2021-10,2021-12,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,190500,,,,
INDIGO-POJ-0181,plan1,,2022-01,2022-03,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,203250,,,,
INDIGO-POJ-0181,plan1,,2022-04,2022-06,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,173500,,,,
INDIGO-POJ-0181,plan1,,2022-07,2022-09,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,193250,,,,
INDIGO-POJ-0181,plan1,,2022-10,2022-12,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,190500,,,,
INDIGO-POJ-0181,plan1,,2023-01,2023-03,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,203250,,,,
INDIGO-POJ-0181,plan1,,2023-04,2023-06,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,173500,,,,
INDIGO-POJ-0181,plan1,,2023-07,2023-09,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,169750,,,,
INDIGO-POJ-0181,plan1,,2023-10,2023-12,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,190500,,,,
INDIGO-POJ-0181,plan1,,2024-01,2024-03,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,167500,,,,
INDIGO-POJ-0181,plan1,,2024-04,2024-06,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,135000,,,,
INDIGO-POJ-0181,plan1,,2024-07,2024-09,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,118000,,,,
INDIGO-POJ-0181,plan1,,2024-10,2024-12,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,85000,,,,
INDIGO-POJ-0181,plan1,,2025-01,2025-03,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,68000,,,,
INDIGO-POJ-0181,plan1,,2025-04,2025-06,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,85000,,,,
INDIGO-POJ-0181,plan1,,2025-07,2025-09,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,68000,,,,
INDIGO-POJ-0181,plan1,,2025-10,2025-12,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,,,,,
INDIGO-POJ-0181,plan1,,2026-01,2026-03,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,,,,,
INDIGO-POJ-0181,plan2,,2019-04,2019-06,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,0,0,,,
INDIGO-POJ-0181,plan2,,2019-07,2019-09,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,0,0,,,
INDIGO-POJ-0181,plan2,,2019-10,2019-12,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,0,0,,,
INDIGO-POJ-0181,plan2,,2020-01,2020-03,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,0,0,,,
INDIGO-POJ-0181,plan2,,2020-04,2020-06,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,0,0,,,
INDIGO-POJ-0181,plan2,,2020-07,2020-09,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,36750,,,,
INDIGO-POJ-0181,plan2,,2020-10,2020-12,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,0,0,,,
INDIGO-POJ-0181,plan2,,2021-01,2021-03,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,61000,,,,
INDIGO-POJ-0181,plan2,,2021-04,2021-06,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,72000,,,,
INDIGO-POJ-0181,plan2,,2021-07,2021-09,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,120750,,,,
INDIGO-POJ-0181,plan2,,2021-10,2021-12,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,96750,,,,
INDIGO-POJ-0181,plan2,,2022-01,2022-03,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,114750,,,,
INDIGO-POJ-0181,plan2,,2022-04,2022-06,"INDIGO-ORG-0171,INDIGO-ORG-0006",,Planned,GBP,160000,,,,
